Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2013,2013,Terajoule,0.898700,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2014,2014,Terajoule,0.946000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2015,2015,Terajoule,1.087900,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2016,2016,Terajoule,1.135200,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2017,2017,Terajoule,1.608200,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2018,2018,Terajoule,1.655500,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2019,2019,Terajoule,1.797400,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),72184,Use in agriculture,2020,2020,Terajoule,1.797400,Fp
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1992,1992,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1993,1993,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1994,1994,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1995,1995,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1996,1996,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1997,1997,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1998,1998,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),1999,1999,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2000,2000,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2001,2001,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2002,2002,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2003,2003,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2004,2004,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2005,2005,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2006,2006,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2007,2007,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2008,2008,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2009,2009,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2010,2010,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2011,2011,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2012,2012,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2013,2013,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2014,2014,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2015,2015,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2016,2016,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2017,2017,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2018,2018,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2019,2019,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7225,Emissions (CH4),2020,2020,kilotonnes,0.000000,Fp
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1992,1992,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1993,1993,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1994,1994,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1995,1995,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1996,1996,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1997,1997,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1998,1998,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),1999,1999,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2000,2000,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2001,2001,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2002,2002,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2003,2003,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2004,2004,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2005,2005,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2006,2006,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2007,2007,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2008,2008,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2009,2009,kilotonnes,0.000000,X
