Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1994,1994,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1995,1995,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1996,1996,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1997,1997,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1998,1998,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,1999,1999,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2000,2000,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2001,2001,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2002,2002,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2003,2003,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2004,2004,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5907,Export Quantity,2005,2005,No,0.000000,NR
154,North Macedonia,1299,Soil machinery,5922,Export Value,1992,1992,1000 US$,194.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1993,1993,1000 US$,182.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1994,1994,1000 US$,64.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1995,1995,1000 US$,50.000000,E
154,North Macedonia,1299,Soil machinery,5922,Export Value,1996,1996,1000 US$,16.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1997,1997,1000 US$,22.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1998,1998,1000 US$,15.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,1999,1999,1000 US$,92.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,2000,2000,1000 US$,17.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,2001,2001,1000 US$,77.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,2002,2002,1000 US$,148.000000,Q
