Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1993,1993,index,91.560000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1994,1994,index,61.590000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1995,1995,index,79.080000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1996,1996,index,85.680000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1997,1997,index,105.440000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1998,1998,index,94.900000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),1999,1999,index,106.760000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2000,2000,index,98.850000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2001,2001,index,83.040000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2002,2002,index,97.530000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2003,2003,index,108.080000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2004,2004,index,102.810000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2005,2005,index,105.440000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2006,2006,index,98.850000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2007,2007,index,92.260000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2008,2008,index,96.220000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2009,2009,index,99.340000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2010,2010,index,96.220000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2011,2011,index,100.900000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2012,2012,index,100.170000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2013,2013,index,100.170000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2014,2014,index,100.050000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2015,2015,index,99.990000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2016,2016,index,99.960000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2017,2017,index,100.080000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2018,2018,index,100.290000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2019,2019,index,100.130000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2020,2020,index,100.310000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",432,Gross Production Index Number (2014-2016 = 100),2021,2021,index,100.500000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1992,1992,index,118.680000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1993,1993,index,96.650000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1994,1994,index,65.490000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1995,1995,index,84.020000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1996,1996,index,90.560000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1997,1997,index,110.890000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1998,1998,index,99.370000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),1999,1999,index,111.190000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2000,2000,index,102.240000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2001,2001,index,85.240000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2002,2002,index,99.570000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2003,2003,index,109.990000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2004,2004,index,104.390000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2005,2005,index,106.920000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2006,2006,index,100.120000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2007,2007,index,93.340000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2008,2008,index,97.210000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2009,2009,index,100.200000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2010,2010,index,96.860000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2011,2011,index,101.420000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2012,2012,index,100.570000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2013,2013,index,100.440000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2014,2014,index,100.170000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2015,2015,index,99.980000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2016,2016,index,99.850000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2017,2017,index,99.880000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2018,2018,index,100.020000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2019,2019,index,99.830000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2020,2020,index,100.160000,E
154,'807,North Macedonia,195,'01706,"Cow peas, dry",434,Gross per capita Production Index Number (2014-2016 = 100),2021,2021,index,100.710000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1994,1994,index,33.890000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1995,1995,index,67.780000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1996,1996,index,33.890000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1997,1997,index,45.490000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1998,1998,index,67.780000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),1999,1999,index,33.890000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2000,2000,index,44.670000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2001,2001,index,45.400000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2002,2002,index,32.900000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2003,2003,index,33.320000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2004,2004,index,33.810000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2005,2005,index,60.800000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2006,2006,index,84.730000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2007,2007,index,74.770000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2008,2008,index,78.600000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2009,2009,index,81.670000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2010,2010,index,101.680000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2011,2011,index,88.720000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2012,2012,index,101.680000,E
154,'807,North Macedonia,554,'01355.02,Cranberries,432,Gross Production Index Number (2014-2016 = 100),2013,2013,index,94.200000,E
